,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12944162436548223,0.1319796954314721,0.1218274111675127,0.12436548223350254,0.12944162436548223,0.1116751269035533,0.12690355329949238,0.12436548223350254
inferiorparietal-rh,0.12878787878787878,0.13131313131313133,0.12373737373737374,0.12626262626262627,0.12878787878787878,0.1111111111111111,0.12626262626262627,0.12373737373737374
parsopercularis-lh,0.12637362637362637,0.12912087912087913,0.13186813186813187,0.13186813186813187,0.12912087912087913,0.10714285714285714,0.12362637362637363,0.12087912087912088
rostralmiddlefrontal-lh,0.12634408602150538,0.12903225806451613,0.13172043010752688,0.13172043010752688,0.12903225806451613,0.10752688172043011,0.12365591397849462,0.12096774193548387
rostralmiddlefrontal-rh,0.12727272727272726,0.12987012987012986,0.12727272727272726,0.12987012987012986,0.12987012987012986,0.10909090909090909,0.12467532467532468,0.12207792207792208
superiorfrontal-lh,0.10869565217391304,0.10869565217391304,0.09903381642512077,0.10144927536231885,0.10628019323671498,0.22705314009661837,0.10869565217391304,0.14009661835748793
superiortemporal-lh,0.13076923076923078,0.13076923076923078,0.12051282051282051,0.12307692307692308,0.1282051282051282,0.11282051282051282,0.1282051282051282,0.12564102564102564
superiortemporal-rh,0.12195121951219512,0.12195121951219512,0.11219512195121951,0.11463414634146342,0.11951219512195121,0.13902439024390245,0.12195121951219512,0.14878048780487804
