,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.125,0.1278409090909091,0.1278409090909091,0.1278409090909091,0.1278409090909091,0.1278409090909091,0.11363636363636363,0.12215909090909091
parstriangularis-rh,0.12121212121212122,0.1322314049586777,0.12672176308539945,0.1349862258953168,0.12947658402203857,0.12672176308539945,0.11019283746556474,0.1184573002754821
precentral-lh,0.12222222222222222,0.13055555555555556,0.12777777777777777,0.13055555555555556,0.13055555555555556,0.12777777777777777,0.1111111111111111,0.11944444444444445
rostralmiddlefrontal-lh,0.12087912087912088,0.13186813186813187,0.12637362637362637,0.13736263736263737,0.12912087912087913,0.12637362637362637,0.10989010989010989,0.11813186813186813
rostralmiddlefrontal-rh,0.12154696132596685,0.13259668508287292,0.1270718232044199,0.13259668508287292,0.1298342541436464,0.1270718232044199,0.11049723756906077,0.11878453038674033
superiorparietal-rh,0.12222222222222222,0.13055555555555556,0.12777777777777777,0.13055555555555556,0.13055555555555556,0.12777777777777777,0.1111111111111111,0.11944444444444445
superiortemporal-lh,0.11420612813370473,0.11420612813370473,0.11420612813370473,0.11420612813370473,0.11420612813370473,0.11420612813370473,0.1615598885793872,0.1532033426183844
superiortemporal-rh,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.1443850267379679,0.1497326203208556
