,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.12550607287449392,0.12955465587044535,0.12955465587044535,0.12955465587044535,0.12955465587044535,0.12955465587044535,0.12955465587044535,0.09716599190283401
parsopercularis-lh,0.1054421768707483,0.14285714285714285,0.1360544217687075,0.11904761904761904,0.14285714285714285,0.1326530612244898,0.13945578231292516,0.08163265306122448
parstriangularis-rh,0.10616438356164383,0.1404109589041096,0.136986301369863,0.11986301369863013,0.1404109589041096,0.13356164383561644,0.1404109589041096,0.0821917808219178
precentral-lh,0.11481481481481481,0.13333333333333333,0.13333333333333333,0.12962962962962962,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.08888888888888889
rostralmiddlefrontal-lh,0.1054421768707483,0.14285714285714285,0.1360544217687075,0.11904761904761904,0.14285714285714285,0.1326530612244898,0.13945578231292516,0.08163265306122448
rostralmiddlefrontal-rh,0.10726643598615918,0.1384083044982699,0.1384083044982699,0.12110726643598616,0.1384083044982699,0.13494809688581316,0.1384083044982699,0.08304498269896193
superiorparietal-lh,0.1054421768707483,0.14285714285714285,0.1360544217687075,0.11904761904761904,0.14285714285714285,0.1326530612244898,0.13945578231292516,0.08163265306122448
superiortemporal-lh,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12060301507537688
