,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1794871794871795,0.0,0.20512820512820512,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0
inferiorparietal-rh,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0
postcentral-lh,0.06015037593984962,0.0,0.3007518796992481,0.022556390977443608,0.17293233082706766,0.24812030075187969,0.19548872180451127,0.0
postcentral-rh,0.0,0.16666666666666666,0.125,0.5416666666666666,0.0,0.125,0.0,0.041666666666666664
superiorfrontal-rh,0.08421052631578947,0.0,0.22105263157894736,0.0,0.29473684210526313,0.22105263157894736,0.17894736842105263,0.0
superiorparietal-lh,0.06349206349206349,0.0,0.2777777777777778,0.023809523809523808,0.18253968253968253,0.30158730158730157,0.15079365079365079,0.0
superiorparietal-rh,0.08791208791208792,0.01098901098901099,0.24175824175824176,0.0,0.18681318681318682,0.18681318681318682,0.2857142857142857,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
