,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
inferiorparietal-rh,0.1375,0.125,0.1,0.1375,0.1625,0.1125,0.1375,0.0875
postcentral-lh,0.07333333333333333,0.14666666666666667,0.09333333333333334,0.16,0.17333333333333334,0.15333333333333332,0.14,0.06
postcentral-rh,0.07692307692307693,0.1282051282051282,0.1794871794871795,0.1282051282051282,0.1452991452991453,0.1282051282051282,0.1282051282051282,0.08547008547008547
superiorfrontal-lh,0.05357142857142857,0.125,0.07142857142857142,0.19642857142857142,0.19047619047619047,0.16071428571428573,0.15476190476190477,0.047619047619047616
superiorfrontal-rh,0.0625,0.125,0.08522727272727272,0.18181818181818182,0.19318181818181818,0.1534090909090909,0.14772727272727273,0.05113636363636364
superiorparietal-lh,0.057692307692307696,0.1346153846153846,0.07692307692307693,0.1794871794871795,0.1858974358974359,0.17307692307692307,0.14102564102564102,0.05128205128205128
superiorparietal-rh,0.05844155844155844,0.12987012987012986,0.07792207792207792,0.18831168831168832,0.17532467532467533,0.14935064935064934,0.16883116883116883,0.05194805194805195
superiortemporal-rh,0.10989010989010989,0.13186813186813187,0.12087912087912088,0.12087912087912088,0.14285714285714285,0.12087912087912088,0.12087912087912088,0.13186813186813187
