,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.6519607843137255,0.125,0.01715686274509804,0.0661764705882353,0.0,0.0,0.13970588235294118,0.0
frontalpole-rh,0.09867172675521822,0.6166982922201139,0.015180265654648957,0.1650853889943074,0.003795066413662239,0.0,0.09297912713472485,0.007590132827324478
inferiortemporal-rh,0.0162748643761302,0.0108499095840868,0.5985533453887885,0.0,0.045207956600361664,0.2585895117540687,0.0433996383363472,0.027124773960216998
medialorbitofrontal-lh,0.07051282051282051,0.266025641025641,0.00641025641025641,0.5288461538461539,0.0,0.0,0.1282051282051282,0.0
parahippocampal-lh,0.0,0.009868421052631578,0.05592105263157895,0.0,0.8947368421052632,0.02631578947368421,0.013157894736842105,0.0
parahippocampal-rh,0.0,0.0,0.29183673469387755,0.0,0.022448979591836733,0.636734693877551,0.018367346938775512,0.030612244897959183
rostralanteriorcingulate-rh,0.11222444889779559,0.11022044088176353,0.03406813627254509,0.10220440881763528,0.004008016032064128,0.01002004008016032,0.625250501002004,0.002004008016032064
transversetemporal-rh,0.0,0.009389671361502348,0.1267605633802817,0.0,0.004694835680751174,0.07042253521126761,0.018779342723004695,0.7699530516431925
