,frontalpole-lh,fusiform-lh,lingual-lh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.8604651162790697,0.0,0.0,0.0,0.0,0.13178294573643412,0.0,0.007751937984496124
fusiform-lh,0.0,0.5547945205479452,0.08904109589041095,0.12557077625570776,0.07077625570776255,0.10273972602739725,0.05707762557077625,0.0
lingual-lh,0.0,0.14743589743589744,0.5833333333333334,0.08974358974358974,0.09615384615384616,0.04807692307692308,0.009615384615384616,0.02564102564102564
parahippocampal-lh,0.0,0.12944162436548223,0.12436548223350254,0.5939086294416244,0.0,0.03299492385786802,0.11928934010152284,0.0
parsorbitalis-rh,0.0,0.12609970674486803,0.05571847507331378,0.008797653958944282,0.4662756598240469,0.1378299120234604,0.0,0.20527859237536658
rostralanteriorcingulate-rh,0.09571788413098237,0.11838790931989925,0.037783375314861464,0.05037783375314862,0.08060453400503778,0.5793450881612091,0.0,0.037783375314861464
temporalpole-lh,0.0,0.047619047619047616,0.01488095238095238,0.11607142857142858,0.0,0.0,0.8214285714285714,0.0
temporalpole-rh,0.008130081300813009,0.005420054200542005,0.01084010840108401,0.0,0.23577235772357724,0.05962059620596206,0.0,0.6802168021680217
