,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.42633451957295376,0.03701067615658363,0.1202846975088968,0.06761565836298933,0.0,0.12669039145907474,0.13309608540925266,0.08896797153024912
frontalpole-rh,0.030810448760884127,0.4132618888144675,0.007367716008037508,0.19290020093770932,0.01942397856664434,0.006028131279303416,0.11855324849296718,0.2116543871399866
lateralorbitofrontal-rh,0.11705006765899864,0.008795669824086604,0.3261163734776725,0.06292286874154263,0.0,0.2963464140730717,0.18876860622462788,0.0
medialorbitofrontal-rh,0.061210453920220086,0.19738651994497936,0.05639614855570839,0.4470426409903714,0.014442916093535076,0.06327372764786796,0.09628610729023383,0.0639614855570839
parahippocampal-rh,0.0,0.030263157894736843,0.0,0.02236842105263158,0.8223684210526315,0.08947368421052632,0.035526315789473684,0.0
parsorbitalis-rh,0.1058893515764426,0.006543723973825104,0.2587745389649018,0.061867935752528254,0.04045211183819155,0.36109458655562165,0.165377751338489,0.0
rostralanteriorcingulate-lh,0.10240963855421686,0.09474260679079956,0.15060240963855423,0.08378970427163199,0.016976998904709748,0.15224534501642936,0.35213581599123767,0.047097480832420595
rostralanteriorcingulate-rh,0.1,0.28793103448275864,0.0,0.08706896551724137,0.0,0.0,0.08362068965517241,0.4413793103448276
