,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-rh,0.23560975609756096,0.09658536585365854,0.09609756097560976,0.0975609756097561,0.09707317073170732,0.09463414634146342,0.18829268292682927,0.09414634146341463
fusiform-rh,0.10335641981885989,0.13319126265316994,0.1342567927543953,0.13265849760255727,0.13052743740010656,0.12519978689397976,0.11188066062866275,0.1289291422482685
isthmuscingulate-rh,0.10173958882445967,0.13073273589878756,0.13863995782814972,0.13284132841328414,0.13442277279915657,0.12229836584080127,0.10911966262519768,0.13020558777016342
lateraloccipital-rh,0.10343007915567283,0.1308707124010554,0.13614775725593667,0.1345646437994723,0.13403693931398417,0.12137203166226913,0.11134564643799472,0.12823218997361477
middletemporal-rh,0.10280869104398516,0.1293057763645999,0.13778484366719662,0.13354531001589826,0.13725490196078433,0.1197668256491786,0.11022787493375728,0.1293057763645999
parahippocampal-rh,0.10567296996662959,0.13125695216907676,0.13014460511679643,0.12847608453837597,0.12625139043381536,0.13292547274749722,0.11512791991101223,0.13014460511679643
rostralanteriorcingulate-lh,0.18637469586374697,0.10462287104622871,0.10364963503649635,0.10559610705596106,0.10413625304136254,0.102676399026764,0.19124087591240876,0.10170316301703163
temporalpole-rh,0.10100475938656796,0.12903225806451613,0.1327340031729244,0.12956107879428874,0.13114754098360656,0.1253305129561079,0.10999471179270227,0.14119513484928609
