,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3752244165170557,0.20107719928186715,0.04129263913824058,0.050867743865948535,0.11370436864153202,0.0,0.05745062836624776,0.1603830041891083
frontalpole-rh,0.12249283667621777,0.23782234957020057,0.09777936962750716,0.0920487106017192,0.1296561604584527,0.03044412607449857,0.12320916905444126,0.16654727793696275
insula-rh,0.029322162985529324,0.107006854531607,0.2817974105102818,0.11271896420411272,0.07387661843107388,0.11805026656511805,0.170982482863671,0.10624523990860625
lateralorbitofrontal-rh,0.04894736842105263,0.13842105263157894,0.15421052631578946,0.26,0.12526315789473685,0.025789473684210525,0.12526315789473685,0.12210526315789473
medialorbitofrontal-rh,0.08975521305530372,0.17044424297370808,0.0883952855847688,0.10788757932910245,0.28014505893019037,0.03626473254759746,0.10516772438803264,0.12194016319129647
parahippocampal-rh,0.0,0.06203135650988412,0.21813224267211997,0.03612815269256987,0.05862304021813224,0.4117246080436264,0.16155419222903886,0.051806407634628494
rostralanteriorcingulate-lh,0.04156769596199525,0.14133016627078385,0.17418844022169439,0.0958036421219319,0.09144893111638955,0.08828186856690419,0.22604908946951702,0.14133016627078385
rostralanteriorcingulate-rh,0.11075181891673404,0.18189167340339532,0.10873080032336298,0.09175424413904608,0.10105092966855295,0.027081649151172192,0.13864187550525464,0.2400970088924818
