,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6112650046168052,0.0729455216989843,0.10156971375807941,0.0,0.0,0.0664819944598338,0.0,0.14773776546629733
frontalpole-rh,0.06672678088367899,0.45897204688908927,0.004508566275924256,0.017132551848512173,0.1460775473399459,0.13345356176735798,0.0,0.17312894499549145
insula-lh,0.14757969303423848,0.008264462809917356,0.7709563164108618,0.0,0.0,0.0,0.008264462809917356,0.06493506493506493
insula-rh,0.0,0.017932489451476793,0.0,0.6329113924050633,0.18354430379746836,0.022151898734177215,0.14345991561181434,0.0
lateralorbitofrontal-rh,0.0,0.15234375,0.0,0.17578125,0.4970703125,0.142578125,0.0,0.0322265625
medialorbitofrontal-rh,0.057096247960848286,0.12887438825448613,0.0,0.02202283849918434,0.12887438825448613,0.5057096247960848,0.0,0.15742251223491027
parahippocampal-lh,0.0,0.0,0.012244897959183673,0.19047619047619047,0.0,0.0,0.7972789115646258,0.0
rostralanteriorcingulate-rh,0.1459227467811159,0.1682403433476395,0.04721030042918455,0.0,0.030042918454935622,0.16051502145922747,0.0,0.448068669527897
