,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.362763915547025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570057581573896,0.0,0.0,0.2802303262955854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.19626168224299065,0.0,0.20093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20093457943925233,0.0,0.0,0.20093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20093457943925233,0.0
F3,0.0,0.0,0.18373493975903615,0.0,0.06927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391566265060241,0.0,0.0,0.0,0.0,0.0,0.1852409638554217,0.0,0.0,0.0,0.1822289156626506,0.0,0.0,0.13855421686746988,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12951807228915663,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.00867635189669088,0.0,0.15112994350282485,0.007667473769168685,0.03349475383373689,0.010492332526230832,0.0,0.048426150121065374,0.0,0.0,0.00887812752219532,0.0,0.0,0.0,0.016142050040355124,0.0,0.0,0.0,0.0,0.0,0.06638418079096045,0.009887005649717515,0.0,0.06739305891848264,0.0,0.0006053268765133172,0.0,0.06779661016949153,0.0,0.0,0.10008071025020178,0.0,0.0,0.06234866828087167,0.0,0.0,0.04398708635996772,0.005447941888619854,0.0,0.0,0.0,0.03268765133171913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08635996771589992,0.0,0.0008071025020177562,0.0,0.048829701372074256,0.0,0.08757062146892655,0.034907183212267955,0.0
FC5,0.0,0.0,0.01444043321299639,0.013784049885132918,0.1371841155234657,0.07909419100754841,0.006563833278634723,0.0,0.09025270758122744,0.0,0.0,0.034460124712832295,0.0,0.0,0.0,0.0,0.0,0.0006563833278634722,0.0,0.0,0.0,0.05415162454873646,0.015096816540859863,0.08795536593370529,0.01870692484410896,0.0,0.0,0.03577289136855924,0.07909419100754841,0.0,0.004594683295044306,0.05677715786019035,0.0,0.0,0.0,0.0,0.0,0.015096816540859863,0.05021332458155563,0.0,0.0,0.0,0.04561864128651132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04168034131933049,0.0,0.05054151624548736,0.04496225795864785,0.0,0.0,0.023301608139153267,0.0,0.0
FC1,0.0,0.0,0.0,0.03422589087980672,0.0477149184618482,0.1371048922891081,0.013489027582041473,0.0,0.0728810146970002,0.0,0.0,0.02899134286289511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012079726192872962,0.06724380914032616,0.018119589289309443,0.017515602979665795,0.02939400040265754,0.0,0.0,0.0026172740084558083,0.08777934366821019,0.0,0.0,0.06059995973424603,0.0,0.0,0.04630561707267969,0.0,0.0,0.03382323334004429,0.03080330179182605,0.0,0.0,0.0,0.06764646668008858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05737869941614657,0.0,0.05979464465472116,0.03865512381719348,0.006643849406080129,0.0,0.04006442520636199,0.0,0.0
C3,0.0,0.0,0.0,0.06474820143884892,0.02158273381294964,0.0803357314148681,0.07913669064748201,0.0,0.0803357314148681,0.0,0.0,0.06954436450839328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803357314148681,0.07553956834532374,0.0,0.01079136690647482,0.0,0.0,0.0,0.0803357314148681,0.0,0.0,0.0803357314148681,0.0,0.0,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.0,0.0803357314148681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803357314148681,0.0,0.0,0.0,0.0,0.0,0.06594724220623502,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19790301441677588,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0008737439930100481,0.0,0.0856269113149847,0.0,0.0,0.012669287898645697,0.0,0.0,0.0,0.0,0.0,0.17212756662297946,0.02621231979030144,0.0,0.0,0.11009174311926606,0.0,0.0,0.0,0.0,0.145041502839668,0.06378331148973351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955875928352992,0.05024027959807777,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.051925941689721214,0.057671845073419874,0.07661204511598213,0.014258352841030006,0.0,0.10065971483294318,0.0,0.0,0.03064481804639285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07810172377101511,0.019153011278995533,0.025750159608427324,0.04681847201532241,0.0,0.0,0.0010640561821664183,0.09427537773994467,0.0,0.0,0.07980421366248137,0.0,0.0,0.0,0.0,0.0,0.04873377314322196,0.032560119174292405,0.0,0.0,0.0,0.05554373270908704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001489678655033,0.0,0.030219195573526283,0.014258352841030006,0.013832730368163439,0.0,0.058097467546286446,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09493087557603687,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152073732718894,0.0,0.0,0.04608294930875576,0.0,0.0,0.0,0.0,0.0,0.11244239631336406,0.05622119815668203,0.0,0.0,0.1152073732718894,0.0,0.0,0.0,0.0,0.1152073732718894,0.1152073732718894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152073732718894,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.028290282902829027,0.06334563345633457,0.08856088560885608,0.03690036900369004,0.0,0.08856088560885608,0.0,0.0,0.08733087330873308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07503075030750307,0.03936039360393604,0.02029520295202952,0.0006150061500615006,0.0,0.0,0.0,0.08856088560885608,0.0,0.0,0.07810578105781057,0.0,0.0,0.0,0.0,0.0,0.020910209102091022,0.04920049200492005,0.0,0.0,0.0,0.07072570725707257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06273062730627306,0.0,0.04920049200492005,0.020910209102091022,0.0,0.0,0.03136531365313653,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.16182572614107885,0.0,0.0,0.0,0.008298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17634854771784234,0.0,0.0,0.0,0.0,0.0,0.008298755186721992,0.0,0.0,0.0912863070539419,0.0,0.02074688796680498,0.0,0.014522821576763486,0.0,0.0,0.06224066390041494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13485477178423236,0.0,0.0,0.0,0.17842323651452283,0.0,0.14315352697095435,0.0,0.0
