,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.4549725920125294,0.36021926389976505,0.009397024275646046,0.08535630383711824,0.03288958496476116,0.014878621769772905,0.042286609240407204,0.0
caudalanteriorcingulate-rh,0.3357245337159254,0.4483500717360115,0.00860832137733142,0.0781922525107604,0.03730272596843615,0.05164992826398852,0.040172166427546625,0.0
frontalpole-rh,0.019736842105263157,0.019736842105263157,0.7993421052631579,0.019736842105263157,0.019736842105263157,0.013157894736842105,0.019736842105263157,0.08881578947368421
fusiform-rh,0.06774193548387097,0.07161290322580645,0.007741935483870968,0.4238709677419355,0.11741935483870967,0.07741935483870968,0.23419354838709677,0.0
inferiortemporal-rh,0.03067484662576687,0.04141104294478527,0.009202453987730062,0.12269938650306748,0.45475460122699385,0.04447852760736196,0.2967791411042945,0.0
insula-rh,0.016722408026755852,0.0713489409141583,0.006688963210702341,0.12374581939799331,0.06577480490523968,0.6053511705685619,0.09810479375696766,0.012263099219620958
parahippocampal-rh,0.03258145363408521,0.03759398496240601,0.007518796992481203,0.22180451127819548,0.2581453634085213,0.05576441102756892,0.3865914786967419,0.0
temporalpole-rh,0.0,0.0,0.08163265306122448,0.0,0.0,0.0141287284144427,0.0,0.9042386185243328
