,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5966958211856171,0.08163265306122448,0.0,0.0,0.16034985422740525,0.0,0.09620991253644315,0.06511175898931001
frontalpole-rh,0.07255520504731862,0.4597791798107255,0.056782334384858045,0.022082018927444796,0.11987381703470032,0.01498422712933754,0.15220820189274448,0.10173501577287067
inferiortemporal-rh,0.0,0.061823802163833076,0.4327666151468315,0.2758887171561051,0.0,0.223338485316847,0.0061823802163833074,0.0
insula-rh,0.0,0.0274858528698464,0.2926434923201294,0.4333063864187551,0.0,0.2465642683912692,0.0,0.0
medialorbitofrontal-lh,0.14631956912028726,0.13285457809694792,0.0,0.0,0.5502692998204668,0.0,0.1436265709156194,0.026929982046678635
parahippocampal-rh,0.0,0.020462633451957295,0.2713523131672598,0.2802491103202847,0.0,0.4279359430604982,0.0,0.0
rostralanteriorcingulate-lh,0.07410124724871607,0.13132795304475423,0.00293470286133529,0.0,0.11592076302274394,0.0,0.5275128393250184,0.14820249449743214
rostralanteriorcingulate-rh,0.07952069716775599,0.13616557734204793,0.0,0.0,0.034858387799564274,0.0,0.2222222222222222,0.5272331154684096
