,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
frontalpole-lh,0.3770491803278688,0.21379781420765026,0.02390710382513661,0.06147540983606557,0.0546448087431694,0.11885245901639344,0.11953551912568305,0.030737704918032786
frontalpole-rh,0.15348176219801044,0.29606821411653245,0.07531975367124585,0.07768829938417811,0.08574135480814779,0.13405968735196588,0.10184746565608717,0.07579346281383231
isthmuscingulate-rh,0.03089887640449438,0.14887640449438203,0.2153558052434457,0.09550561797752809,0.1348314606741573,0.15823970037453183,0.03277153558052434,0.18352059925093633
medialorbitofrontal-rh,0.058636073932441045,0.10707456978967496,0.06755895474824729,0.34990439770554493,0.0911408540471638,0.11663479923518165,0.1312938177182919,0.07775653282345443
paracentral-lh,0.05895039539899353,0.13587347232207045,0.10783608914450037,0.10711718188353703,0.21567217828900073,0.14378145219266714,0.08770668583752696,0.1430625449317038
rostralanteriorcingulate-lh,0.09172377438060095,0.1481286241433843,0.0911966262519768,0.09330521876647338,0.10015814443858724,0.2693726937269373,0.1033210332103321,0.10279388508170796
rostralanteriorcingulate-rh,0.12083605486610059,0.14696276943174397,0.024167210973220117,0.1365120836054866,0.07968647942521227,0.131939908556499,0.3272370999346832,0.032658393207054215
superiorparietal-lh,0.0371900826446281,0.13553719008264462,0.1652892561983471,0.09917355371900827,0.15950413223140497,0.16115702479338842,0.03966942148760331,0.2024793388429752
