,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.13560844185002247,0.11899416255051638,0.0794791198922317,0.13605747642568478,0.13426133812303548,0.13336326897171083,0.13605747642568478,0.1261787157611136
frontalpole-rh,0.13028344107409248,0.13127797115862755,0.08801591248135256,0.13177523620089507,0.1287916459472899,0.13078070611636003,0.13127797115862755,0.12779711586275486
insula-lh,0.12571428571428572,0.12571428571428572,0.125,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12071428571428572
medialorbitofrontal-lh,0.12661391087047064,0.11078717201166181,0.07371928363182008,0.15451895043731778,0.1361932528113286,0.13452728029987504,0.13952519783423573,0.1241149521032903
medialorbitofrontal-rh,0.13056636402939906,0.11327280587980977,0.07652399481193256,0.14094249891915261,0.14051015996541288,0.13661910938175528,0.1392131431041937,0.12235192390834414
rostralanteriorcingulate-lh,0.12836079791847355,0.11535125758889853,0.07675628794449263,0.1396357328707719,0.13660017346053774,0.13920208152645272,0.1396357328707719,0.12445793581960105
rostralanteriorcingulate-rh,0.128839590443686,0.11348122866894197,0.07551194539249147,0.14249146757679182,0.1369453924914676,0.13779863481228669,0.14206484641638226,0.12286689419795221
temporalpole-lh,0.13047530288909598,0.11929170549860205,0.0782851817334576,0.13839701770736254,0.13047530288909598,0.13233923578751164,0.13280521901211556,0.13793103448275862
