,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2159487776484284,0.07489328676755917,0.07508731082654249,0.12145906092355452,0.1307722157547536,0.12145906092355452,0.1239813736903376,0.1363989134652697
frontalpole-lh,0.08918062471706655,0.2528293345405161,0.22023540063377095,0.05273879583521956,0.08804889090086011,0.06337709370755998,0.08963331824354911,0.14395654142145767
frontalpole-rh,0.08906426155580609,0.21939120631341602,0.23134160090191658,0.06020293122886133,0.0931228861330327,0.06335963923337092,0.09988726042841037,0.143630214205186
lateralorbitofrontal-lh,0.13985064494229463,0.05182167911292147,0.05996831862412311,0.21090744512333107,0.1464132156596515,0.12853586784340348,0.1769631138266576,0.0855397148676171
medialorbitofrontal-lh,0.1375639713408393,0.07840327533265097,0.08331627430910953,0.13367451381780962,0.17256908904810644,0.12425793244626407,0.1527123848515865,0.11750255885363357
paracentral-lh,0.14451672862453532,0.06319702602230483,0.06342936802973978,0.1324349442379182,0.14010223048327136,0.20980483271375464,0.13847583643122677,0.10803903345724906
rostralanteriorcingulate-lh,0.1250981932443048,0.07737627651217596,0.08660644147682639,0.15435978004713274,0.1457187745483111,0.11704634721131187,0.19933228593872743,0.09446190102120974
rostralanteriorcingulate-rh,0.1466087675765095,0.12985938792390406,0.13006617038875104,0.0794044665012407,0.11993382961124896,0.097808105872622,0.10070306038047974,0.195616211745244
