,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.49769319492502884,0.06689734717416378,0.06689734717416378,0.0196078431372549,0.10092272202998846,0.06689734717416378,0.09457900807381776,0.08650519031141868
frontalpole-lh,0.03640323584318606,0.3581207218419415,0.12165525824517735,0.07467330429371499,0.06285003111387678,0.15774735532047293,0.04387056627255756,0.1446795270690728
frontalpole-rh,0.05260791366906475,0.17535971223021582,0.27922661870503596,0.023830935251798562,0.04316546762589928,0.20638489208633093,0.08992805755395683,0.12949640287769784
insula-lh,0.014925373134328358,0.12139303482587065,0.02736318407960199,0.48706467661691544,0.2855721393034826,0.0,0.06368159203980099,0.0
lateralorbitofrontal-lh,0.06615384615384616,0.08,0.036923076923076927,0.2246153846153846,0.37423076923076926,0.05076923076923077,0.13038461538461538,0.036923076923076927
medialorbitofrontal-lh,0.04174099179450589,0.1776667855868712,0.163396361041741,0.0,0.04780592222618623,0.3474848376739208,0.09882268997502676,0.12308241170174812
rostralanteriorcingulate-lh,0.08186840783525866,0.07031642390758412,0.09994977398292315,0.06529382219989954,0.1702661978905073,0.13761928679055752,0.30436966348568556,0.07031642390758412
rostralanteriorcingulate-rh,0.07587939698492463,0.2321608040201005,0.14522613065326634,0.0,0.04824120603015075,0.17587939698492464,0.07085427135678392,0.25175879396984924
