,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.13198429477499246,0.13077620054364242,0.1280579885231048,0.12896405919661733,0.12624584717607973,0.11688311688311688,0.12775596496526728,0.1093325279371791
frontalpole-rh,0.12941176470588237,0.13423831070889894,0.12911010558069383,0.12639517345399698,0.12428355957767723,0.11523378582202111,0.12760180995475112,0.11372549019607843
insula-lh,0.12952731737262124,0.13136893799877225,0.1368937998772253,0.12645794966236956,0.12338858195211787,0.11387354205033763,0.1252302025782689,0.1132596685082873
medialorbitofrontal-lh,0.12783075089392135,0.1260429082240763,0.1233611442193087,0.13438617401668654,0.1296185935637664,0.12216924910607867,0.13170441001191896,0.10488676996424315
medialorbitofrontal-rh,0.12777608761788864,0.1262549437176757,0.12290842713720718,0.13233951931852753,0.13173106175844235,0.12260419835716459,0.13142683297839974,0.10495892911469425
rostralanteriorcingulate-lh,0.1253221649484536,0.12371134020618557,0.12016752577319588,0.1327319587628866,0.13047680412371135,0.13208762886597938,0.13079896907216496,0.10470360824742268
rostralanteriorcingulate-rh,0.1267225883762732,0.12792091072498502,0.12222887956860395,0.1318154583582984,0.13001797483523067,0.12103055721989216,0.13361294188136608,0.10665068903535051
temporalpole-lh,0.1257905832747716,0.1314125087842586,0.12895291637385806,0.12227687983134224,0.11981728742094168,0.11278988053408293,0.12368236120871398,0.13527758257203093
