,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2674579078112062,0.04140215291195142,0.08584046370411261,0.12448247308860061,0.10902566933480541,0.12199834391388352,0.09080872205354679,0.15898426718189346
frontalpole-rh,0.08644168146832445,0.3120189461219657,0.023682652457075192,0.15926583777383066,0.07756068679692125,0.09887507400828893,0.07815275310834814,0.1640023682652457
insula-lh,0.06669507777541019,0.009801832516513957,0.20328148305987642,0.04581291284892393,0.19305348391220967,0.18772640102279992,0.18197315150223736,0.11165565736202855
isthmuscingulate-rh,0.1481851481851482,0.09090909090909091,0.07092907092907093,0.21978021978021978,0.09490509490509491,0.1038961038961039,0.08724608724608725,0.18414918414918416
lateralorbitofrontal-lh,0.07490991845249384,0.025981414754409255,0.17030153612744167,0.05480750995638157,0.19476578797648397,0.18281813009671913,0.17693912383842214,0.11947657879764839
medialorbitofrontal-lh,0.08206461195692537,0.032120311919792054,0.16320089119940587,0.05867062755291497,0.17953954697363536,0.19402153731897512,0.16524322317118456,0.12513924990716674
rostralanteriorcingulate-lh,0.06672074629892517,0.02798620969377408,0.17136483471912392,0.05353883593591564,0.18880551612249036,0.17967957817886837,0.19326708578381668,0.11863719326708579
rostralanteriorcingulate-rh,0.1143547412925307,0.05697604187638414,0.10469096033823233,0.11254278236359976,0.12603180994564123,0.1344876182806523,0.11697201530098651,0.23394403060197302
