,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.15772179627601315,0.11876075731497418,0.09419496166484119,0.13519011109372556,0.13206071037396339,0.10718197465185417,0.12987012987012986,0.12501955875449852
frontalpole-rh,0.1320920428596522,0.13507816616897944,0.10644651326190058,0.13086246267345863,0.12857895661338486,0.11347268575443527,0.13138942561039874,0.12207974705779027
insula-lh,0.12388831437435367,0.125129265770424,0.15511892450879008,0.1218200620475698,0.11975180972078593,0.1218200620475698,0.12099276111685625,0.11147880041365046
medialorbitofrontal-lh,0.1329656862745098,0.11488970588235294,0.09068627450980392,0.15762867647058823,0.13618259803921567,0.11243872549019608,0.13495710784313725,0.12025122549019608
medialorbitofrontal-rh,0.13520813473149032,0.11725452812202097,0.09246901811248809,0.14140451223387354,0.1417222751827137,0.11439466158245949,0.1363203050524309,0.12122656498252304
rostralanteriorcingulate-lh,0.12258756254467476,0.11633309506790565,0.10543245175125089,0.13134381701215153,0.1288420300214439,0.15564689063616868,0.13027162258756256,0.10954253037884203
rostralanteriorcingulate-rh,0.13234355044699872,0.12037037037037036,0.09355044699872286,0.14016602809706258,0.13713282247765007,0.11621966794380588,0.14080459770114942,0.1194125159642401
temporalpole-lh,0.13808695652173913,0.12017391304347826,0.09321739130434782,0.1356521739130435,0.1311304347826087,0.10539130434782609,0.1288695652173913,0.14747826086956523
