,Fp1,TP10,T8,AF7,AFz,F1,AF8,AF4
Fp1,0.3723404255319149,0.0,0.0,0.0,0.3776595744680851,0.0,0.25,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.6040816326530613,0.0,0.39591836734693875,0.0,0.0
AFz,0.2679245283018868,0.0,0.0,0.0,0.4716981132075472,0.0,0.26037735849056604,0.0
F1,0.0,0.0,0.0,0.47029702970297027,0.0,0.5297029702970297,0.0,0.0
AF8,0.22477064220183487,0.0,0.0,0.0,0.3256880733944954,0.0,0.44954128440366975,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
