,Fp1,F7,TP10,FT10,AF7,F6,AF8,AF4
Fp1,0.3771043771043771,0.0,0.0,0.0,0.0,0.0,0.38047138047138046,0.24242424242424243
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3424242424242424,0.0,0.0,0.0,0.0,0.0,0.42727272727272725,0.23030303030303031
AF4,0.3288888888888889,0.0,0.0,0.0,0.0,0.0,0.3377777777777778,0.3333333333333333
