,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1254355400696864,0.1289198606271777,0.12195121951219512,0.1254355400696864,0.11846689895470383,0.1289198606271777,0.1254355400696864,0.1254355400696864
parstriangularis-rh,0.10810810810810811,0.17117117117117117,0.10510510510510511,0.13513513513513514,0.1021021021021021,0.1111111111111111,0.15915915915915915,0.10810810810810811
precentral-lh,0.1267605633802817,0.1267605633802817,0.12323943661971831,0.1267605633802817,0.11971830985915492,0.1267605633802817,0.12323943661971831,0.1267605633802817
precentral-rh,0.11320754716981132,0.14465408805031446,0.11006289308176101,0.14150943396226415,0.1069182389937107,0.11635220125786164,0.14779874213836477,0.11949685534591195
rostralmiddlefrontal-lh,0.127208480565371,0.127208480565371,0.12367491166077739,0.127208480565371,0.12014134275618374,0.127208480565371,0.12367491166077739,0.12367491166077739
rostralmiddlefrontal-rh,0.1254355400696864,0.1289198606271777,0.12195121951219512,0.1254355400696864,0.11846689895470383,0.1289198606271777,0.1254355400696864,0.1254355400696864
superiortemporal-lh,0.10084033613445378,0.14565826330532214,0.09803921568627451,0.13165266106442577,0.09523809523809523,0.10364145658263306,0.1876750700280112,0.13725490196078433
superiortemporal-rh,0.11501597444089456,0.11501597444089456,0.11182108626198083,0.12140575079872204,0.10862619808306709,0.11501597444089456,0.15654952076677317,0.15654952076677317
