,caudalmiddlefrontal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.14285714285714285,0.045112781954887216,0.13533834586466165,0.13533834586466165,0.12781954887218044,0.13533834586466165,0.15037593984962405,0.12781954887218044
parsopercularis-lh,0.08163265306122448,0.5306122448979592,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.04081632653061224
precentral-rh,0.1450381679389313,0.03816793893129771,0.13740458015267176,0.13740458015267176,0.1297709923664122,0.13740458015267176,0.1450381679389313,0.1297709923664122
rostralmiddlefrontal-lh,0.1450381679389313,0.03816793893129771,0.13740458015267176,0.13740458015267176,0.1297709923664122,0.13740458015267176,0.1450381679389313,0.1297709923664122
rostralmiddlefrontal-rh,0.140625,0.03125,0.140625,0.140625,0.1328125,0.140625,0.140625,0.1328125
superiortemporal-lh,0.1450381679389313,0.03816793893129771,0.13740458015267176,0.13740458015267176,0.1297709923664122,0.13740458015267176,0.1450381679389313,0.1297709923664122
superiortemporal-rh,0.13970588235294118,0.058823529411764705,0.1323529411764706,0.1323529411764706,0.125,0.1323529411764706,0.15441176470588236,0.125
supramarginal-lh,0.140625,0.03125,0.140625,0.140625,0.1328125,0.140625,0.140625,0.1328125
