,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14,0.15,0.13,0.04,0.15,0.09,0.15,0.15
parsopercularis-lh,0.12871287128712872,0.19801980198019803,0.1188118811881188,0.0297029702970297,0.1485148514851485,0.07920792079207921,0.15841584158415842,0.13861386138613863
parstriangularis-rh,0.14583333333333334,0.14583333333333334,0.13541666666666666,0.041666666666666664,0.14583333333333334,0.09375,0.14583333333333334,0.14583333333333334
postcentral-lh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
precentral-rh,0.13333333333333333,0.1619047619047619,0.12380952380952381,0.0380952380952381,0.1523809523809524,0.08571428571428572,0.1619047619047619,0.14285714285714285
rostralmiddlefrontal-rh,0.136986301369863,0.136986301369863,0.136986301369863,0.0547945205479452,0.136986301369863,0.1232876712328767,0.136986301369863,0.136986301369863
superiortemporal-lh,0.1320754716981132,0.16981132075471697,0.12264150943396226,0.03773584905660377,0.1509433962264151,0.08490566037735849,0.16037735849056603,0.14150943396226415
superiortemporal-rh,0.13592233009708737,0.1553398058252427,0.1262135922330097,0.038834951456310676,0.1553398058252427,0.08737864077669903,0.1553398058252427,0.14563106796116504
