,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.17,0.13,0.11,0.11,0.14,0.09,0.13,0.12
parsopercularis-lh,0.15942028985507245,0.34782608695652173,0.07246376811594203,0.07246376811594203,0.11594202898550725,0.043478260869565216,0.10144927536231885,0.08695652173913043
parstriangularis-rh,0.13953488372093023,0.08139534883720931,0.12790697674418605,0.12790697674418605,0.13953488372093023,0.10465116279069768,0.13953488372093023,0.13953488372093023
postcentral-lh,0.13953488372093023,0.08139534883720931,0.12790697674418605,0.12790697674418605,0.13953488372093023,0.10465116279069768,0.13953488372093023,0.13953488372093023
precentral-rh,0.15789473684210525,0.10526315789473684,0.11578947368421053,0.11578947368421053,0.14736842105263157,0.09473684210526316,0.1368421052631579,0.12631578947368421
rostralmiddlefrontal-rh,0.13513513513513514,0.06756756756756757,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.12162162162162163,0.13513513513513514,0.13513513513513514
superiortemporal-lh,0.15053763440860216,0.0967741935483871,0.11827956989247312,0.11827956989247312,0.15053763440860216,0.0967741935483871,0.13978494623655913,0.12903225806451613
superiortemporal-rh,0.14444444444444443,0.08888888888888889,0.12222222222222222,0.12222222222222222,0.14444444444444443,0.1,0.14444444444444443,0.13333333333333333
