,Fp1,FT10,F4,Fp2,AF7,AF3,AFz,AF8
Fp1,0.23076923076923078,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.15384615384615385,0.0
FT10,0.0,0.23809523809523808,0.2698412698412698,0.0,0.0,0.2222222222222222,0.0,0.2698412698412698
F4,0.0,0.2191780821917808,0.273972602739726,0.0,0.0,0.2054794520547945,0.0,0.3013698630136986
Fp2,0.15789473684210525,0.0,0.0,0.3157894736842105,0.42105263157894735,0.0,0.10526315789473684,0.0
AF7,0.11538461538461539,0.0,0.0,0.2692307692307692,0.5384615384615384,0.0,0.07692307692307693,0.0
AF3,0.0,0.2459016393442623,0.26229508196721313,0.0,0.0,0.22950819672131148,0.0,0.26229508196721313
AFz,0.2727272727272727,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0
AF8,0.0,0.21518987341772153,0.27848101265822783,0.0,0.0,0.20253164556962025,0.0,0.3037974683544304
