,Fp1,FT9,Fp2,AF7,AF3,F6,AF8,AF4
Fp1,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.125,0.0,0.25,0.25,0.0,0.0,0.375,0.0
AF7,0.125,0.0,0.25,0.25,0.0,0.0,0.375,0.0
AF3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.125,0.0,0.25,0.25,0.0,0.0,0.375,0.0
AF4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
