,Fp1,F7,FT9,TP10,T8,F4,AF7,AF8
Fp1,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0
TP10,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
AF7,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.5333333333333333,0.0
AF8,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
