,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.022727272727272728,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.022727272727272728,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.022727272727272728,0.0,0.030303030303030304
F3,0.0,0.0,0.04899135446685879,0.004322766570605188,0.0,0.0,0.0,0.027377521613832854,0.0,0.0,0.05187319884726225,0.0,0.008645533141210375,0.0,0.04755043227665706,0.04755043227665706,0.05187319884726225,0.043227665706051875,0.0,0.0,0.03890489913544669,0.0,0.0,0.0,0.0,0.043227665706051875,0.0,0.021613832853025938,0.05187319884726225,0.0,0.0,0.001440922190201729,0.007204610951008645,0.0,0.0,0.010086455331412104,0.03314121037463977,0.0345821325648415,0.0,0.05187319884726225,0.03314121037463977,0.0,0.0,0.0345821325648415,0.0,0.0,0.03890489913544669,0.0,0.0,0.0,0.05043227665706052,0.05043227665706052,0.05187319884726225,0.05187319884726225,0.0,0.0,0.0,0.0,0.0,0.05187319884726225,0.0,0.011527377521613832,0.0
F7,0.0,0.002857142857142857,0.004761904761904762,0.040952380952380955,0.03333333333333333,0.02666666666666667,0.024761904761904763,0.0,0.03333333333333333,0.02857142857142857,0.004761904761904762,0.017142857142857144,0.012380952380952381,0.015238095238095238,0.0009523809523809524,0.0009523809523809524,0.007619047619047619,0.007619047619047619,0.02857142857142857,0.029523809523809525,0.006666666666666667,0.024761904761904763,0.03428571428571429,0.02761904761904762,0.02761904761904762,0.0,0.0,0.01619047619047619,0.005714285714285714,0.039047619047619046,0.006666666666666667,0.004761904761904762,0.02095238095238095,0.01904761904761905,0.017142857142857144,0.002857142857142857,0.0,0.0,0.029523809523809525,0.007619047619047619,0.015238095238095238,0.03619047619047619,0.02666666666666667,0.012380952380952381,0.03619047619047619,0.03619047619047619,0.0019047619047619048,0.029523809523809525,0.005714285714285714,0.02666666666666667,0.007619047619047619,0.002857142857142857,0.006666666666666667,0.008571428571428572,0.02095238095238095,0.022857142857142857,0.011428571428571429,0.025714285714285714,0.017142857142857144,0.005714285714285714,0.002857142857142857,0.011428571428571429,0.01904761904761905
FT9,0.0,0.0026642984014209592,0.0,0.03374777975133215,0.03818827708703375,0.03197158081705151,0.03019538188277087,0.0,0.03818827708703375,0.03374777975133215,0.0,0.023090586145648313,0.006216696269982238,0.014209591474245116,0.0,0.0,0.0017761989342806395,0.0017761989342806395,0.03374777975133215,0.03463587921847247,0.0008880994671403197,0.03019538188277087,0.03818827708703375,0.03285968028419183,0.03285968028419183,0.0,0.0,0.009769094138543518,0.0,0.03996447602131439,0.009769094138543518,0.0017761989342806395,0.014209591474245116,0.02486678507992895,0.015985790408525755,0.0026642984014209592,0.0,0.0,0.03374777975133215,0.0017761989342806395,0.008880994671403197,0.03907637655417407,0.03197158081705151,0.006216696269982238,0.03907637655417407,0.03907637655417407,0.0,0.03463587921847247,0.0053285968028419185,0.03197158081705151,0.0017761989342806395,0.0,0.0008880994671403197,0.0026642984014209592,0.02664298401420959,0.028419182948490232,0.010657193605683837,0.03108348134991119,0.015985790408525755,0.0,0.0026642984014209592,0.0053285968028419185,0.023978685612788632
FC5,0.0,0.002680965147453083,0.0,0.02770330652368186,0.03485254691689008,0.03753351206434316,0.035746201966041107,0.0,0.03753351206434316,0.03306523681858802,0.0,0.028596961572832886,0.0017873100983020554,0.012511170688114389,0.0,0.0,0.0,0.0,0.03663985701519214,0.03932082216264522,0.0,0.03485254691689008,0.03753351206434316,0.03842716711349419,0.03395889186773905,0.0,0.0,0.005361930294906166,0.0,0.03395889186773905,0.01519213583556747,0.0,0.009830205540661306,0.029490616621983913,0.013404825737265416,0.0071492403932082215,0.0,0.0,0.03127792672028597,0.0,0.004468275245755138,0.03842716711349419,0.03753351206434316,0.0017873100983020554,0.03663985701519214,0.03753351206434316,0.0,0.03932082216264522,0.005361930294906166,0.03663985701519214,0.0,0.0,0.0,0.0,0.02770330652368186,0.032171581769437,0.006255585344057194,0.03663985701519214,0.013404825737265416,0.0,0.002680965147453083,0.0008936550491510277,0.024128686327077747
FC1,0.0,0.002770083102493075,0.0,0.02677746999076639,0.034164358264081256,0.03693444136657433,0.036011080332409975,0.0,0.03693444136657433,0.034164358264081256,0.0,0.028624192059095107,0.0018467220683287165,0.012927054478301015,0.0,0.0,0.0,0.0,0.03693444136657433,0.03785780240073869,0.0,0.036011080332409975,0.03693444136657433,0.03693444136657433,0.03508771929824561,0.0,0.0,0.00554016620498615,0.0,0.0332409972299169,0.014773776546629732,0.0,0.010156971375807941,0.030470914127423823,0.013850415512465374,0.006463527239150508,0.0,0.0,0.032317636195752536,0.0,0.0046168051708217915,0.03785780240073869,0.03693444136657433,0.0018467220683287165,0.036011080332409975,0.03693444136657433,0.0,0.03785780240073869,0.00554016620498615,0.03785780240073869,0.0,0.0,0.0,0.0,0.028624192059095107,0.0332409972299169,0.006463527239150508,0.036011080332409975,0.013850415512465374,0.0,0.002770083102493075,0.0009233610341643582,0.024930747922437674
C3,0.0,0.0,0.043256997455470736,0.0,0.0,0.0,0.0,0.058524173027989825,0.0,0.0,0.04834605597964377,0.010178117048346057,0.0,0.0,0.05597964376590331,0.05343511450381679,0.04580152671755725,0.04071246819338423,0.0,0.0,0.03307888040712468,0.0,0.0,0.0,0.0,0.05089058524173028,0.0,0.002544529262086514,0.04580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.03307888040712468,0.058524173027989825,0.04580152671755725,0.0,0.04580152671755725,0.022900763358778626,0.0,0.0,0.02544529262086514,0.0,0.0,0.03816793893129771,0.002544529262086514,0.0,0.0,0.043256997455470736,0.05089058524173028,0.04834605597964377,0.04580152671755725,0.0,0.0,0.0,0.005089058524173028,0.0,0.04580152671755725,0.0,0.0,0.0
T7,0.0,0.002544529262086514,0.0,0.032230703986429174,0.037319762510602206,0.03307888040712468,0.031382527565733676,0.0,0.039016115351993216,0.03307888040712468,0.0,0.024597116200169637,0.005089058524173028,0.013570822731128074,0.0,0.0,0.0008481764206955047,0.0008481764206955047,0.03477523324851569,0.035623409669211195,0.0,0.031382527565733676,0.03986429177268872,0.033927056827820185,0.03307888040712468,0.0,0.0,0.008481764206955046,0.0,0.03816793893129771,0.011874469889737066,0.0008481764206955047,0.01272264631043257,0.026293469041560644,0.015267175572519083,0.004240882103477523,0.0,0.0,0.032230703986429174,0.0008481764206955047,0.007633587786259542,0.04071246819338423,0.03307888040712468,0.005089058524173028,0.04071246819338423,0.04071246819338423,0.0,0.035623409669211195,0.005089058524173028,0.03307888040712468,0.0008481764206955047,0.0,0.0,0.0016963528413910093,0.026293469041560644,0.029686174724342665,0.009329940627650551,0.032230703986429174,0.015267175572519083,0.0,0.002544529262086514,0.004240882103477523,0.022900763358778626
TP9,0.0,0.002824858757062147,0.0,0.031073446327683617,0.03766478342749529,0.03389830508474576,0.032015065913371,0.0,0.03766478342749529,0.035781544256120526,0.0,0.02448210922787194,0.004708097928436911,0.015065913370998116,0.0,0.0,0.0,0.0,0.035781544256120526,0.03483992467043315,0.0,0.032015065913371,0.03766478342749529,0.03389830508474576,0.03483992467043315,0.0,0.0,0.00847457627118644,0.0,0.03766478342749529,0.010357815442561206,0.0,0.013182674199623353,0.026365348399246705,0.01694915254237288,0.002824858757062147,0.0,0.0,0.035781544256120526,0.0,0.007532956685499058,0.03766478342749529,0.03389830508474576,0.004708097928436911,0.03766478342749529,0.03766478342749529,0.0,0.03483992467043315,0.005649717514124294,0.03389830508474576,0.0,0.0,0.0,0.0009416195856873823,0.02824858757062147,0.030131826741996232,0.009416195856873822,0.03295668549905838,0.01694915254237288,0.0,0.002824858757062147,0.003766478342749529,0.025423728813559324
