,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.07508939213349225,0.0059594755661501785,0.0,0.0023837902264600714,0.0023837902264600714,0.00834326579261025,0.0,0.0011918951132300357,0.02026221692491061,0.0,0.052443384982121574,0.0,0.0,0.03814064362336114,0.0,0.0,0.03456495828367104,0.0,0.004767580452920143,0.003575685339690107,0.0,0.014302741358760428,0.0,0.0,0.027413587604290822,0.0,0.0,0.0,0.0,0.003575685339690107,0.03218116805721097,0.06197854588796186,0.003575685339690107,0.0,0.07389749702026222,0.021454112038140644,0.0,0.00834326579261025,0.02264600715137068,0.03098927294398093,0.0,0.013110846245530394,0.04529201430274136,0.06436233611442194,0.0,0.0,0.0,0.026221692491060787,0.06436233611442194,0.0,0.054827175208581644,0.0,0.07628128724672228,0.033373063170441,0.0,0.003575685339690107,0.015494636471990465,0.0023837902264600714,0.007151370679380214,0.0,0.03456495828367104,0.0,0.009535160905840286
Fz,0.0044444444444444444,0.04,0.03259259259259259,0.023703703703703703,0.02074074074074074,0.0,0.03259259259259259,0.03851851851851852,0.0,0.02962962962962963,0.013333333333333334,0.034074074074074076,0.025185185185185185,0.0,0.01037037037037037,0.034074074074074076,0.005925925925925926,0.028148148148148148,0.023703703703703703,0.01925925925925926,0.01037037037037037,0.005925925925925926,0.028148148148148148,0.03259259259259259,0.007407407407407408,0.03259259259259259,0.028148148148148148,0.023703703703703703,0.002962962962962963,0.013333333333333334,0.0044444444444444444,0.0014814814814814814,0.01037037037037037,0.01037037037037037,0.002962962962962963,0.0,0.002962962962962963,0.022222222222222223,0.0,0.007407407407407408,0.025185185185185185,0.005925925925925926,0.0,0.0,0.02962962962962963,0.03111111111111111,0.0,0.0,0.01037037037037037,0.02962962962962963,0.01037037037037037,0.037037037037037035,0.0044444444444444444,0.005925925925925926,0.02666666666666667,0.01925925925925926,0.002962962962962963,0.01925925925925926,0.01037037037037037,0.03111111111111111,0.002962962962962963,0.028148148148148148,0.005925925925925926
F3,0.0,0.015372168284789644,0.040453074433656956,0.03155339805825243,0.029935275080906147,0.0040453074433656954,0.03317152103559871,0.023462783171521034,0.0,0.029935275080906147,0.0008090614886731392,0.04288025889967637,0.012135922330097087,0.0,0.011326860841423949,0.025889967637540454,0.0,0.03559870550161812,0.03155339805825243,0.02912621359223301,0.00889967637540453,0.01779935275080906,0.03398058252427184,0.04288025889967637,0.0,0.03559870550161812,0.03155339805825243,0.0186084142394822,0.0016181229773462784,0.025889967637540454,0.0,0.0,0.011326860841423949,0.00889967637540453,0.0,0.0048543689320388345,0.0016181229773462784,0.0056634304207119745,0.0,0.0,0.032362459546925564,0.012944983818770227,0.003236245954692557,0.0,0.029935275080906147,0.022653721682847898,0.0,0.0,0.0,0.042071197411003236,0.0,0.020226537216828478,0.0,0.0,0.03317152103559871,0.02912621359223301,0.010517799352750809,0.02912621359223301,0.011326860841423949,0.038834951456310676,0.0,0.02912621359223301,0.00889967637540453
F7,0.003125,0.01015625,0.028125,0.0359375,0.03515625,0.009375,0.02734375,0.01796875,0.0,0.025,0.0,0.03203125,0.00703125,0.0015625,0.01171875,0.0203125,0.0,0.03515625,0.0375,0.03515625,0.00859375,0.025,0.03515625,0.03203125,0.0,0.028125,0.028125,0.0171875,0.0015625,0.03046875,0.0,0.00390625,0.01640625,0.00859375,0.00390625,0.01171875,0.0015625,0.00234375,0.0,0.0,0.03515625,0.01875,0.00859375,0.0046875,0.025,0.0171875,0.0,0.00390625,0.0,0.034375,0.0,0.01484375,0.0046875,0.0,0.0328125,0.03515625,0.01796875,0.0328125,0.01640625,0.03125,0.0,0.025,0.0140625
FT9,0.003249390739236393,0.008935824532900082,0.02761982128350934,0.03574329813160033,0.03574329813160033,0.00974817221770918,0.026807473598700244,0.017059301380991064,0.0,0.024370430544272948,0.0,0.03168155970755483,0.005686433793663688,0.0016246953696181965,0.012185215272136474,0.01949634443541836,0.0,0.034930950446791224,0.03736799350121852,0.036555645816409424,0.008935824532900082,0.025995125913891144,0.034930950446791224,0.03168155970755483,0.0,0.02761982128350934,0.02761982128350934,0.016246953696181964,0.0016246953696181965,0.03168155970755483,0.0,0.004061738424045491,0.017059301380991064,0.008935824532900082,0.004061738424045491,0.012185215272136474,0.0016246953696181965,0.002437043054427295,0.0,0.0,0.034930950446791224,0.01949634443541836,0.008935824532900082,0.00487408610885459,0.024370430544272948,0.016246953696181964,0.0,0.004061738424045491,0.0,0.03411860276198213,0.0,0.01380991064175467,0.00487408610885459,0.0,0.03249390739236393,0.036555645816409424,0.01868399675060926,0.03411860276198213,0.017059301380991064,0.030869212022745736,0.0,0.024370430544272948,0.01462225832656377
FC5,0.024725274725274724,0.0,0.008241758241758242,0.027472527472527472,0.027472527472527472,0.04120879120879121,0.008241758241758242,0.0,0.0,0.008241758241758242,0.0,0.01098901098901099,0.0,0.019230769230769232,0.013736263736263736,0.0,0.0,0.02197802197802198,0.03296703296703297,0.03021978021978022,0.0027472527472527475,0.04395604395604396,0.02197802197802198,0.013736263736263736,0.0,0.008241758241758242,0.013736263736263736,0.0027472527472527475,0.0,0.03021978021978022,0.0,0.027472527472527472,0.03021978021978022,0.0027472527472527475,0.027472527472527472,0.04395604395604396,0.0,0.0,0.0,0.0,0.02197802197802198,0.04395604395604396,0.04395604395604396,0.03021978021978022,0.008241758241758242,0.0,0.0,0.027472527472527472,0.0027472527472527475,0.019230769230769232,0.0,0.0,0.03021978021978022,0.0,0.019230769230769232,0.03021978021978022,0.04395604395604396,0.027472527472527472,0.038461538461538464,0.013736263736263736,0.0027472527472527475,0.008241758241758242,0.04395604395604396
FC1,0.0,0.016170212765957447,0.03574468085106383,0.03234042553191489,0.030638297872340424,0.00425531914893617,0.03489361702127659,0.02468085106382979,0.0,0.03148936170212766,0.000851063829787234,0.03659574468085106,0.01276595744680851,0.0,0.011914893617021277,0.02723404255319149,0.0,0.03489361702127659,0.03234042553191489,0.029787234042553193,0.009361702127659575,0.017872340425531916,0.03489361702127659,0.03659574468085106,0.0,0.03574468085106383,0.033191489361702124,0.01957446808510638,0.001702127659574468,0.026382978723404255,0.0,0.0,0.011914893617021277,0.009361702127659575,0.0,0.005106382978723404,0.001702127659574468,0.005957446808510639,0.0,0.0,0.033191489361702124,0.01276595744680851,0.003404255319148936,0.0,0.03148936170212766,0.023829787234042554,0.0,0.0,0.0,0.03574468085106383,0.0,0.02127659574468085,0.0,0.0,0.03404255319148936,0.029787234042553193,0.010212765957446808,0.029787234042553193,0.011914893617021277,0.03659574468085106,0.0,0.030638297872340424,0.009361702127659575
C3,0.0,0.025246981339187707,0.03512623490669594,0.02854006586169045,0.026344676180021953,0.0010976948408342481,0.03512623490669594,0.036223929747530186,0.0,0.03293084522502744,0.005488474204171241,0.036223929747530186,0.018660812294182216,0.0,0.010976948408342482,0.036223929747530186,0.0,0.031833150384193196,0.02854006586169045,0.025246981339187707,0.010976948408342482,0.009879253567508232,0.031833150384193196,0.03512623490669594,0.0010976948408342481,0.03512623490669594,0.031833150384193196,0.024149286498353458,0.0021953896816684962,0.020856201975850714,0.0,0.0,0.010976948408342482,0.010976948408342482,0.0,0.0021953896816684962,0.0021953896816684962,0.012074643249176729,0.0,0.0010976948408342481,0.029637760702524697,0.007683863885839737,0.0,0.0,0.03293084522502744,0.030735455543358946,0.0,0.0,0.003293084522502744,0.03293084522502744,0.003293084522502744,0.031833150384193196,0.0,0.0,0.030735455543358946,0.025246981339187707,0.005488474204171241,0.025246981339187707,0.010976948408342482,0.03402854006586169,0.0,0.031833150384193196,0.007683863885839737
T7,0.05466237942122187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05144694533762058,0.0,0.05466237942122187,0.0,0.0,0.05466237942122187,0.0,0.0,0.05466237942122187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05144694533762058,0.0,0.0,0.0,0.0,0.0,0.05466237942122187,0.05466237942122187,0.0,0.0,0.05466237942122187,0.012861736334405145,0.0,0.0,0.05466237942122187,0.05466237942122187,0.0,0.0,0.03858520900321544,0.05466237942122187,0.0,0.0,0.0,0.02572347266881029,0.05466237942122187,0.0,0.05466237942122187,0.0,0.05466237942122187,0.05466237942122187,0.0,0.0,0.0,0.0,0.0,0.0,0.05466237942122187,0.0,0.0
TP9,0.0,0.015711645101663587,0.034195933456561925,0.03234750462107209,0.030499075785582256,0.0046210720887245845,0.034195933456561925,0.024953789279112754,0.0,0.033271719038817,0.0,0.03512014787430684,0.012014787430683918,0.0,0.012939001848428836,0.027726432532347505,0.0,0.03512014787430684,0.03234750462107209,0.029574861367837338,0.010166358595194085,0.0166358595194085,0.03512014787430684,0.03512014787430684,0.0,0.034195933456561925,0.03512014787430684,0.021256931608133085,0.0018484288354898336,0.025878003696857672,0.0,0.0,0.012939001848428836,0.010166358595194085,0.0,0.005545286506469501,0.0018484288354898336,0.0046210720887245845,0.0,0.0,0.033271719038817,0.011090573012939002,0.0036968576709796672,0.0,0.033271719038817,0.024029574861367836,0.0,0.0,0.0,0.03512014787430684,0.0,0.021256931608133085,0.0,0.0,0.034195933456561925,0.029574861367837338,0.00831792975970425,0.029574861367837338,0.012939001848428836,0.03512014787430684,0.0,0.033271719038817,0.010166358595194085
