,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.16666666666666666,0.10606060606060606,0.18181818181818182,0.10606060606060606,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.030303030303030304
parstriangularis-rh,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.13725490196078433,0.058823529411764705,0.1568627450980392,0.1568627450980392,0.0392156862745098
precentral-lh,0.13095238095238096,0.08333333333333333,0.23809523809523808,0.08333333333333333,0.03571428571428571,0.17857142857142858,0.2261904761904762,0.023809523809523808
rostralmiddlefrontal-lh,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.13725490196078433,0.058823529411764705,0.1568627450980392,0.1568627450980392,0.0392156862745098
rostralmiddlefrontal-rh,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.06896551724137931
superiorfrontal-rh,0.14285714285714285,0.09090909090909091,0.2077922077922078,0.09090909090909091,0.03896103896103896,0.19480519480519481,0.2077922077922078,0.025974025974025976
superiorparietal-rh,0.13095238095238096,0.08333333333333333,0.23809523809523808,0.08333333333333333,0.03571428571428571,0.17857142857142858,0.2261904761904762,0.023809523809523808
superiortemporal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043
