,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.25748502994011974,0.16167664670658682,0.15568862275449102,0.059880239520958084,0.1377245508982036,0.08383233532934131,0.0718562874251497,0.0718562874251497
parstriangularis-rh,0.1793103448275862,0.2482758620689655,0.15172413793103448,0.04827586206896552,0.16551724137931034,0.06896551724137931,0.05517241379310345,0.08275862068965517
precentral-lh,0.13559322033898305,0.12429378531073447,0.2542372881355932,0.03954802259887006,0.1016949152542373,0.096045197740113,0.15819209039548024,0.0903954802259887
rostralmiddlefrontal-lh,0.16,0.09333333333333334,0.10666666666666667,0.26666666666666666,0.05333333333333334,0.18666666666666668,0.10666666666666667,0.02666666666666667
rostralmiddlefrontal-rh,0.19672131147540983,0.22131147540983606,0.14754098360655737,0.04918032786885246,0.20491803278688525,0.04918032786885246,0.03278688524590164,0.09836065573770492
superiorfrontal-rh,0.1308411214953271,0.09345794392523364,0.17757009345794392,0.1308411214953271,0.056074766355140186,0.21495327102803738,0.14953271028037382,0.04672897196261682
superiorparietal-rh,0.102803738317757,0.06542056074766354,0.2616822429906542,0.06542056074766354,0.028037383177570093,0.14018691588785046,0.2803738317757009,0.056074766355140186
superiortemporal-lh,0.12844036697247707,0.12844036697247707,0.1743119266055046,0.027522935779816515,0.12844036697247707,0.045871559633027525,0.07339449541284404,0.29357798165137616
