,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3917525773195876,0.1958762886597938,0.0,0.0,0.26804123711340205,0.0,0.041237113402061855,0.10309278350515463
parstriangularis-rh,0.15,0.4083333333333333,0.0,0.0,0.20833333333333334,0.0,0.03333333333333333,0.2
postcentral-lh,0.0,0.0,0.5283018867924528,0.0,0.0,0.39622641509433965,0.07547169811320754,0.0
precentral-rh,0.023809523809523808,0.023809523809523808,0.0,0.5,0.023809523809523808,0.19047619047619047,0.11904761904761904,0.11904761904761904
rostralmiddlefrontal-rh,0.21551724137931033,0.2413793103448276,0.0,0.0,0.3275862068965517,0.0,0.034482758620689655,0.1810344827586207
superiorparietal-lh,0.0,0.0,0.3055555555555556,0.08333333333333333,0.0,0.5,0.05555555555555555,0.05555555555555555
superiortemporal-lh,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.2653061224489796,0.10204081632653061
superiortemporal-rh,0.09900990099009901,0.2376237623762376,0.0,0.04950495049504951,0.2079207920792079,0.04950495049504951,0.039603960396039604,0.31683168316831684
