,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385
parstriangularis-rh,0.04316546762589928,0.3237410071942446,0.11510791366906475,0.06474820143884892,0.1079136690647482,0.14388489208633093,0.11510791366906475,0.08633093525179857
postcentral-rh,0.0,0.1171875,0.2734375,0.125,0.0546875,0.0390625,0.265625,0.125
precentral-rh,0.0,0.072,0.144,0.296,0.136,0.04,0.152,0.16
rostralmiddlefrontal-lh,0.0,0.14953271028037382,0.07476635514018691,0.14018691588785046,0.4766355140186916,0.04672897196261682,0.07476635514018691,0.037383177570093455
rostralmiddlefrontal-rh,0.07228915662650602,0.26506024096385544,0.07228915662650602,0.060240963855421686,0.07228915662650602,0.2891566265060241,0.07228915662650602,0.0963855421686747
superiortemporal-lh,0.0,0.11194029850746269,0.23134328358208955,0.13432835820895522,0.05223880597014925,0.03731343283582089,0.35074626865671643,0.08208955223880597
superiortemporal-rh,0.03546099290780142,0.09219858156028368,0.12056737588652482,0.14184397163120568,0.03546099290780142,0.07092198581560284,0.09219858156028368,0.41134751773049644
