,Fp1,F7,P7,Fp2,F5,FT7,P1,AF8
Fp1,0.3312883435582822,0.0,0.0,0.3312883435582822,0.0,0.0,0.3374233128834356,0.0
F7,0.0,0.46616541353383456,0.06015037593984962,0.0,0.0,0.0,0.0,0.47368421052631576
P7,0.0,0.34615384615384615,0.3076923076923077,0.0,0.0,0.0,0.0,0.34615384615384615
Fp2,0.3312883435582822,0.0,0.0,0.3312883435582822,0.0,0.0,0.3374233128834356,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.3142857142857143,0.0,0.0,0.3142857142857143,0.0,0.0,0.37142857142857144,0.0
AF8,0.0,0.4228187919463087,0.053691275167785234,0.0,0.0,0.0,0.0,0.5234899328859061
