,Fp1,FT9,P8,F4,Fp2,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.33774834437086093,0.3443708609271523,0.0,0.0,0.31788079470198677,0.0,0.0
P8,0.0,0.31901840490797545,0.38650306748466257,0.0,0.0,0.294478527607362,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.33098591549295775,0.3380281690140845,0.0,0.0,0.33098591549295775,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
