,Fp1,F3,FT9,TP9,TP10,Fp2,P1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.23659305993690852,0.19242902208201892,0.23659305993690852,0.0,0.0,0.11987381703470032,0.21451104100946372
FT9,0.0,0.21708185053380782,0.21352313167259787,0.21708185053380782,0.0,0.0,0.13523131672597866,0.21708185053380782
TP9,0.0,0.23492063492063492,0.19365079365079366,0.23492063492063492,0.0,0.0,0.12063492063492064,0.21587301587301588
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.20105820105820105,0.20105820105820105,0.20105820105820105,0.0,0.0,0.19576719576719576,0.20105820105820105
AF8,0.0,0.2251655629139073,0.20198675496688742,0.2251655629139073,0.0,0.0,0.12582781456953643,0.22185430463576158
