,Fp1,F3,FT9,TP9,TP10,Fp2,P1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.42857142857142855,0.39849624060150374,0.17293233082706766,0.0,0.0,0.0
TP9,0.0,0.0,0.4140625,0.40625,0.1796875,0.0,0.0,0.0
TP10,0.0,0.0,0.3382352941176471,0.3382352941176471,0.3235294117647059,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
