,Fp1,F3,F7,P8,TP10,F4,Fp2,C6
Fp1,0.5304347826086957,0.0,0.0,0.0,0.0,0.0,0.46956521739130436,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5046728971962616,0.0,0.0,0.0,0.0,0.0,0.4953271028037383,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
