,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,temporalpole-rh
frontalpole-lh,0.7259786476868327,0.0,0.03202846975088968,0.09134045077105575,0.0,0.0,0.12811387900355872,0.022538552787663108
frontalpole-rh,0.0,0.4830357142857143,0.0,0.16607142857142856,0.27232142857142855,0.0,0.0375,0.04107142857142857
lateralorbitofrontal-lh,0.03579676674364896,0.0,0.7193995381062356,0.013856812933025405,0.11316397228637413,0.0,0.11316397228637413,0.004618937644341801
lateralorbitofrontal-rh,0.06858594411515664,0.16088060965283657,0.00846740050804403,0.40643522438611346,0.15071972904318373,0.023708721422523286,0.07790008467400508,0.10330228619813717
medialorbitofrontal-rh,0.0,0.22620790629575402,0.07906295754026355,0.12445095168374817,0.45168374816983897,0.0,0.04758418740849195,0.07101024890190337
parahippocampal-lh,0.0,0.0,0.0,0.0335195530726257,0.0,0.8854748603351955,0.08100558659217877,0.0
parsorbitalis-rh,0.09945750452079566,0.0379746835443038,0.08860759493670886,0.07956600361663653,0.056962025316455694,0.05605786618444846,0.5641952983725136,0.017179023508137433
temporalpole-rh,0.021396396396396396,0.060810810810810814,0.0022522522522522522,0.1463963963963964,0.125,0.0,0.021396396396396396,0.6227477477477478
