,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4662799129804206,0.09282088469905729,0.021754894851341553,0.21464829586656997,0.14285714285714285,0.0,0.05801305293691081,0.0036258158085569255
frontalpole-rh,0.0540091400083091,0.27378479434981307,0.1607810552555048,0.07644370585791442,0.17366015787287079,0.12463647694225176,0.0328209389281263,0.1038637307852098
lateralorbitofrontal-rh,0.01612218922358931,0.17098005939753924,0.2613491726771319,0.05176071277047094,0.14679677556215528,0.19686041578277472,0.0,0.15613067458633856
medialorbitofrontal-lh,0.18596491228070175,0.10467836257309941,0.06432748538011696,0.2976608187134503,0.18830409356725147,0.025730994152046785,0.10584795321637427,0.027485380116959064
medialorbitofrontal-rh,0.08316909735908554,0.16357903035080804,0.12849822625147814,0.1281040599132834,0.27197477335435555,0.10327158060701616,0.0607016160819866,0.0607016160819866
parsorbitalis-rh,0.0009587727708533077,0.15052732502396932,0.23010546500479387,0.026845637583892617,0.13518696069031638,0.288111217641419,0.0,0.1682646212847555
rostralanteriorcingulate-rh,0.07940904893813482,0.07848568790397045,0.0,0.16620498614958448,0.14773776546629733,0.0,0.5281625115420129,0.0
temporalpole-rh,0.0038314176245210726,0.14559386973180077,0.21018062397372742,0.030103995621237,0.09195402298850575,0.19430760810071154,0.0,0.3240284619594964
