,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.594311377245509,0.0,0.008982035928143712,0.0,0.22305389221556887,0.0,0.16167664670658682,0.011976047904191617
frontalpole-lh,0.0,0.6815144766146993,0.17817371937639198,0.044543429844097995,0.0,0.0957683741648107,0.0,0.0
frontalpole-rh,0.015122873345935728,0.15311909262759923,0.5992438563327032,0.0,0.05860113421550094,0.17391304347826086,0.0,0.0
lateraloccipital-rh,0.0,0.07079646017699115,0.0,0.9070796460176991,0.022123893805309734,0.0,0.0,0.0
parahippocampal-lh,0.23504273504273504,0.0,0.04985754985754986,0.009971509971509971,0.5299145299145299,0.0,0.1581196581196581,0.017094017094017096
rostralanteriorcingulate-lh,0.0,0.06643952299829642,0.15332197614991483,0.0017035775127768314,0.0,0.737649063032368,0.022146507666098807,0.018739352640545145
temporalpole-lh,0.21611721611721613,0.0,0.0,0.0,0.20146520146520147,0.020146520146520148,0.5622710622710623,0.0
temporalpole-rh,0.026455026455026454,0.0,0.0,0.0,0.037037037037037035,0.03968253968253968,0.0,0.8968253968253969
