,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.3736842105263158,0.07368421052631578,0.0,0.0,0.0,0.23684210526315788,0.2736842105263158,0.042105263157894736
frontalpole-rh,0.11363636363636363,0.7045454545454546,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
insula-rh,0.0,0.0,0.46875,0.0,0.3125,0.0,0.0,0.21875
parahippocampal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.012345679012345678,0.0,0.12345679012345678,0.0,0.7037037037037037,0.07407407407407407,0.08641975308641975,0.0
rostralanteriorcingulate-lh,0.23394495412844038,0.0,0.0,0.0,0.01834862385321101,0.45871559633027525,0.2889908256880734,0.0
rostralanteriorcingulate-rh,0.2396694214876033,0.004132231404958678,0.0,0.0,0.02066115702479339,0.2727272727272727,0.45867768595041325,0.004132231404958678
temporalpole-lh,0.05434782608695652,0.18478260869565216,0.07608695652173914,0.0,0.0,0.0,0.0,0.6847826086956522
