,entorhinal-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,middletemporal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.22167487684729065,0.15270935960591134,0.1921182266009852,0.1625615763546798,0.0,0.1354679802955665,0.03940886699507389,0.0960591133004926
lateralorbitofrontal-rh,0.09156976744186046,0.2063953488372093,0.12790697674418605,0.17296511627906977,0.029069767441860465,0.17877906976744187,0.07122093023255814,0.12209302325581395
medialorbitofrontal-lh,0.15060240963855423,0.15461847389558234,0.22690763052208834,0.13052208835341367,0.0,0.14859437751004015,0.0642570281124498,0.12449799196787148
middletemporal-rh,0.10855263157894737,0.1924342105263158,0.12171052631578948,0.19572368421052633,0.018092105263157895,0.16611842105263158,0.07401315789473684,0.12335526315789473
parahippocampal-lh,0.005235602094240838,0.1256544502617801,0.005235602094240838,0.06806282722513089,0.38219895287958117,0.1518324607329843,0.16753926701570682,0.09424083769633508
rostralanteriorcingulate-lh,0.08160237388724036,0.18694362017804153,0.12314540059347182,0.14836795252225518,0.040059347181008904,0.19881305637982197,0.0830860534124629,0.13798219584569732
temporalpole-lh,0.038929440389294405,0.11678832116788321,0.072992700729927,0.11435523114355231,0.0827250608272506,0.12895377128953772,0.31630170316301703,0.12895377128953772
temporalpole-rh,0.07442748091603053,0.16030534351145037,0.12213740458015267,0.1431297709923664,0.03244274809160305,0.17557251908396945,0.10877862595419847,0.183206106870229
