,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4857142857142857,0.19849624060150375,0.0,0.07368421052631578,0.009022556390977444,0.10676691729323308,0.12631578947368421,0.0
frontalpole-rh,0.22535211267605634,0.4788732394366197,0.0,0.046948356807511735,0.014084507042253521,0.07511737089201878,0.06416275430359937,0.09546165884194054
lateraloccipital-rh,0.0,0.0,0.9923664122137404,0.0,0.0,0.007633587786259542,0.0,0.0
parahippocampal-lh,0.09197651663405088,0.05283757338551859,0.003913894324853229,0.4481409001956947,0.15851272015655576,0.1643835616438356,0.04892367906066536,0.03131115459882583
parahippocampal-rh,0.007233273056057866,0.014466546112115732,0.0,0.15009041591320071,0.6455696202531646,0.11030741410488246,0.0,0.07233273056057866
parsorbitalis-rh,0.11409395973154363,0.08053691275167785,0.006711409395973154,0.13590604026845637,0.09563758389261745,0.5,0.06711409395973154,0.0
rostralanteriorcingulate-rh,0.1783132530120482,0.06987951807228916,0.0,0.05542168674698795,0.0,0.0891566265060241,0.5879518072289157,0.01927710843373494
temporalpole-rh,0.0,0.12709832134292565,0.0,0.047961630695443645,0.10551558752997602,0.002398081534772182,0.014388489208633094,0.7026378896882494
