,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.24475524475524477,0.2517482517482518,0.2517482517482518,0.0,0.0,0.0,0.0,0.2517482517482518
P7,0.1715686274509804,0.2696078431372549,0.27941176470588236,0.0,0.0,0.0,0.0,0.27941176470588236
O1,0.14893617021276595,0.23829787234042554,0.3021276595744681,0.0,0.0,0.0,0.0,0.31063829787234043
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.1328125,0.21484375,0.27734375,0.0,0.0,0.0,0.0,0.375
