,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.45454545454545453,0.18181818181818182,0.22077922077922077,0.0,0.0,0.0,0.0,0.14285714285714285
P7,0.27722772277227725,0.26732673267326734,0.26732673267326734,0.0,0.0,0.0,0.0,0.18811881188118812
O1,0.2982456140350877,0.21929824561403508,0.2894736842105263,0.0,0.0,0.0,0.0,0.19298245614035087
Oz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.2682926829268293,0.2073170731707317,0.2682926829268293,0.0,0.0,0.0,0.0,0.25609756097560976
