,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.1897810218978102,0.19708029197080293,0.0,0.0,0.19708029197080293,0.13138686131386862,0.08759124087591241,0.19708029197080293
P7,0.11538461538461539,0.2692307692307692,0.0,0.0,0.1581196581196581,0.11538461538461539,0.0641025641025641,0.2777777777777778
O1,0.0,0.0,0.8717948717948718,0.0,0.0,0.0,0.1282051282051282,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.13989637305699482,0.20207253886010362,0.0,0.0,0.21243523316062177,0.16062176165803108,0.07253886010362694,0.21243523316062177
AF7,0.13157894736842105,0.19078947368421054,0.0,0.0,0.21710526315789475,0.23026315789473684,0.02631578947368421,0.20394736842105263
CPz,0.12658227848101267,0.189873417721519,0.0759493670886076,0.0,0.1518987341772152,0.02531645569620253,0.24050632911392406,0.189873417721519
FT8,0.08823529411764706,0.21241830065359477,0.0032679738562091504,0.0,0.12745098039215685,0.09477124183006536,0.05228758169934641,0.4215686274509804
