,FT9,P7,CP6,FT10,FC2,AF3,F6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.37962962962962965,0.0,0.0,0.0,0.37962962962962965,0.0,0.24074074074074073
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.35,0.36,0.0,0.29,0.0
FC2,0.0,0.0,0.0,0.2857142857142857,0.48412698412698413,0.0,0.23015873015873015,0.0
AF3,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.2
F6,0.0,0.0,0.0,0.32142857142857145,0.34523809523809523,0.0,0.3333333333333333,0.0
AF8,0.0,0.33766233766233766,0.0,0.0,0.0,0.33766233766233766,0.0,0.3246753246753247
