,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.19008264462809918,0.19008264462809918,0.049586776859504134,0.0,0.17355371900826447,0.19834710743801653,0.19834710743801653,0.0
P7,0.14457831325301204,0.22289156626506024,0.03614457831325301,0.0,0.21084337349397592,0.19879518072289157,0.18674698795180722,0.0
O1,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.1411042944785276,0.22699386503067484,0.03680981595092025,0.0,0.22699386503067484,0.1901840490797546,0.17791411042944785,0.0
AF7,0.11650485436893204,0.15048543689320387,0.02912621359223301,0.0,0.1407766990291262,0.3786407766990291,0.1796116504854369,0.0048543689320388345
CPz,0.15,0.18125,0.0375,0.0,0.16875,0.2375,0.225,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
