,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.2955665024630542,0.30049261083743845,0.22660098522167488,0.0,0.0,0.0,0.0,0.17733990147783252
P7,0.2938388625592417,0.3175355450236967,0.21800947867298578,0.0,0.0,0.0,0.0,0.17061611374407584
O1,0.2647058823529412,0.2647058823529412,0.25882352941176473,0.0,0.0,0.0,0.0,0.21176470588235294
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.2517482517482518,0.2517482517482518,0.2517482517482518,0.0,0.0,0.0,0.0,0.24475524475524477
