,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.2320675105485232,0.22784810126582278,0.1729957805907173,0.0,0.0,0.0,0.17721518987341772,0.189873417721519
P7,0.2014388489208633,0.32014388489208634,0.1510791366906475,0.0,0.0,0.0,0.1510791366906475,0.17625899280575538
O1,0.2048780487804878,0.2,0.2,0.0,0.0,0.0,0.2048780487804878,0.1902439024390244
Oz,0.0,0.0,0.0,0.3333333333333333,0.3252032520325203,0.34146341463414637,0.0,0.0
CP6,0.0,0.0,0.0,0.22340425531914893,0.3829787234042553,0.39361702127659576,0.0,0.0
AF7,0.0,0.0,0.0,0.17269076305220885,0.2931726907630522,0.5341365461847389,0.0,0.0
CPz,0.208955223880597,0.19900497512437812,0.19900497512437812,0.0,0.0,0.0,0.20398009950248755,0.1890547263681592
FT8,0.20982142857142858,0.21875,0.18303571428571427,0.0,0.0,0.0,0.17857142857142858,0.20982142857142858
