,Fz,P7,P8,TP10,P5,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.8421052631578947,0.15789473684210525,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.27586206896551724,0.5862068965517241,0.0,0.13793103448275862,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P5,0.0,0.0,0.15,0.0,0.85,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
