,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.19160104986876642,0.11023622047244094,0.1784776902887139,0.0,0.17585301837270342,0.10761154855643044,0.07874015748031496,0.15748031496062992
inferiorparietal-rh,0.12874251497005987,0.20359281437125748,0.1317365269461078,0.0,0.12874251497005987,0.06287425149700598,0.1317365269461078,0.2125748502994012
parsopercularis-lh,0.1702127659574468,0.1016548463356974,0.20094562647754138,0.0,0.1938534278959811,0.1111111111111111,0.07328605200945626,0.14893617021276595
parstriangularis-rh,0.0,0.0,0.0,0.5365853658536586,0.0,0.3170731707317073,0.14634146341463414,0.0
rostralmiddlefrontal-lh,0.17233009708737865,0.10436893203883495,0.1966019417475728,0.0,0.1966019417475728,0.11407766990291263,0.06796116504854369,0.14805825242718446
superiortemporal-lh,0.12745098039215685,0.06209150326797386,0.1503267973856209,0.0457516339869281,0.14705882352941177,0.2647058823529412,0.09803921568627451,0.10457516339869281
superiortemporal-rh,0.10810810810810811,0.1583011583011583,0.10810810810810811,0.02702702702702703,0.10038610038610038,0.11969111969111969,0.20463320463320464,0.17374517374517376
supramarginal-rh,0.145933014354067,0.16028708133971292,0.145933014354067,0.0023923444976076554,0.14114832535885166,0.08373205741626795,0.11244019138755981,0.20813397129186603
