,TP9,Cz,FT10,F4,Fp2,AF7,C2,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.23636363636363636,0.0,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.0
F4,0.0,0.0,0.0,0.4925373134328358,0.0,0.0,0.0,0.5074626865671642
Fp2,0.0,0.0,0.11666666666666667,0.0,0.30833333333333335,0.31666666666666665,0.25833333333333336,0.0
AF7,0.0,0.0,0.09859154929577464,0.0,0.2676056338028169,0.4084507042253521,0.22535211267605634,0.0
C2,0.0,0.0,0.12280701754385964,0.0,0.2894736842105263,0.2982456140350877,0.2894736842105263,0.0
AF8,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.5142857142857142
