,TP9,Cz,FT10,F4,Fp2,AF7,C2,AF8
TP9,0.3291139240506329,0.3291139240506329,0.24050632911392406,0.0,0.0,0.0,0.0,0.10126582278481013
Cz,0.27,0.38,0.25,0.0,0.0,0.0,0.0,0.1
FT10,0.2625,0.3125,0.3,0.0,0.0,0.0,0.0,0.125
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.0,0.0,0.0,0.0,0.23076923076923078
