,Fp1,FT9,P7,P4,FC6,Fp2,F5,F6
Fp1,0.4074074074074074,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.14814814814814814
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.5447154471544715,0.0,0.45528455284552843,0.0
Fp2,0.4074074074074074,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.14814814814814814
F5,0.0,0.0,0.0,0.0,0.5045045045045045,0.0,0.4954954954954955,0.0
F6,0.35714285714285715,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.2857142857142857
