,Fp1,FT9,P7,P4,FC6,Fp2,F5,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5066666666666667,0.0,0.0,0.0,0.0,0.0,0.49333333333333335
P7,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0
P4,0.0,0.0,0.0,0.3116883116883117,0.3064935064935065,0.06233766233766234,0.3194805194805195,0.0
FC6,0.0,0.0,0.0,0.23517382413087934,0.35991820040899797,0.07566462167689161,0.3292433537832311,0.0
Fp2,0.0,0.0,0.0,0.168,0.272,0.352,0.208,0.0
F5,0.0,0.0,0.0,0.2494802494802495,0.3388773388773389,0.060291060291060294,0.35135135135135137,0.0
F6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6
