,Fp1,T8,FC6,Fp2,AF7,AF3,C5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.30434782608695654,0.0
Fp2,0.0,0.0,0.0,0.25,0.0,0.375,0.375,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.021052631578947368,0.0,0.5263157894736842,0.45263157894736844,0.0
C5,0.0,0.0,0.04854368932038835,0.019417475728155338,0.0,0.44660194174757284,0.4854368932038835,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
