,Fp1,FT9,P7,P4,FC6,Fp2,F5,F6
Fp1,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35,0.0,0.0,0.0,0.0,0.65,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
