,Fp1,FT9,P7,P4,FC6,Fp2,F5,F6
Fp1,0.3870967741935484,0.0,0.22580645161290322,0.0,0.0,0.3870967741935484,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.1702127659574468,0.0,0.6595744680851063,0.0,0.0,0.1702127659574468,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3870967741935484,0.0,0.22580645161290322,0.0,0.0,0.3870967741935484,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
