,Fp1,FT9,P7,P4,FC6,Fp2,F5,F6
Fp1,0.3627450980392157,0.0,0.0,0.0,0.0,0.30392156862745096,0.0,0.3333333333333333
FT9,0.0,0.55,0.05,0.25,0.15,0.0,0.0,0.0
P7,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
P4,0.0,0.4,0.06666666666666667,0.3333333333333333,0.2,0.0,0.0,0.0
FC6,0.0,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0
Fp2,0.33513513513513515,0.0,0.0,0.0,0.0,0.32972972972972975,0.0,0.33513513513513515
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.34517766497461927,0.0,0.0,0.0,0.0,0.3147208121827411,0.0,0.3401015228426396
